


         _+=+_
      .-`  .  `-.          8888888b.  8888888b.   .d88888b.   .d8888b.
   _+`     "     `+_       888   Y88b 888   Y88b d88P" "Y88b d88P  Y88b
  \\\sssssssssssss///      888    888 888    888 888     888 Y88b.
     .ss\  *  /ss.         888   d88P 888   d88P 888     888  "Y888b.
 .+bm  .s  *  s.  md+.     8888888P"  8888888P"  888     888     "Y88b.
.hMMMMs .  *  . sMMMMh.    888        888 T88b   888     888       "888
 `\hMMMb \ | / dMMMh:      888        888  T88b  Y88b. .d88P Y88b  d88P
   -SNMNo  -  oNMNs-       888        888   T88b  "Y88888P"   "Y8888P"
     `+dMh\./dMd/
        `:yNy:`                      Powered by PROS for VEX V5
           "                Copyright (c) Purdue University ACM SIGBots
Version:        3.6.0     Platform:  V1.1.2 (b34)     Uptime:    0.000 s
Compiled:   Nov  8 2022 18:39:33     Directory:  V5/VexV5-UTG/VexV5-UTG


time,vexVelocity,filteredVelocity,rawVelocity,acceleration,emaGain,voltageOut,deltaTime,vexDeltaTime,deltaTicks
49280,1766.000000,1791.958254,1800.000000,0.044676,0.156701,12000.000000,20,20,36
49300,1845.000000,1791.095762,1800.000000,-0.043125,0.156469,12000.000000,20,20,36
49320,1780.000000,1791.986186,1800.000000,0.044521,0.156678,12000.000000,20,20,36
49340,1806.000000,1792.787567,1800.000000,0.040069,0.156010,12000.000000,20,20,36
49360,1795.000000,1793.508810,1800.000000,0.036062,0.155409,12000.000000,20,20,36
49380,1784.000000,1794.157929,1800.000000,0.032456,0.154868,12000.000000,20,20,36
49400,1820.000000,1794.742136,1800.000000,0.029210,0.154382,12000.000000,20,20,36
49420,1840.000000,1795.267923,1800.000000,0.026289,0.153943,12000.000000,20,20,36
49440,1790.000000,1795.741131,1800.000000,0.023660,0.153549,12000.000000,20,20,36
49460,1779.000000,1796.167018,1800.000000,0.021294,0.153194,12000.000000,20,20,36
49480,1770.000000,1794.883649,1750.000000,-0.064168,0.159625,12000.000000,20,20,35
49500,1861.000000,1795.395284,1850.000000,0.025582,0.153837,12000.000000,20,20,37
49520,1780.000000,1794.189089,1750.000000,-0.060310,0.159046,12000.000000,20,20,35
49540,1809.000000,1796.436847,1850.000000,0.112388,0.166858,12000.000000,20,20,37
49560,1827.000000,1795.126496,1750.000000,-0.065518,0.159828,12000.000000,20,20,35
49580,1751.000000,1797.280513,1850.000000,0.107701,0.166155,12000.000000,20,20,37
49600,1789.000000,1795.885795,1750.000000,-0.069736,0.160460,12000.000000,20,20,35
49620,1808.000000,1796.297215,1800.000000,0.020571,0.153086,12000.000000,20,20,36
49640,1788.000000,1795.000827,1800.000000,-0.064819,0.159723,12000.000000,20,20,36
49660,1780.000000,1795.500744,1800.000000,0.024996,0.153749,12000.000000,20,20,36
49680,1803.000000,1795.950670,1800.000000,0.022496,0.153374,12000.000000,20,20,36
49700,1834.000000,1796.355603,1800.000000,0.020247,0.153037,12000.000000,20,20,36
49720,1845.000000,1796.720043,1800.000000,0.018222,0.152733,12000.000000,25,20,45
49740,1746.000000,1797.048038,1800.000000,0.016400,0.152460,12000.000000,20,20,36
49760,1821.000000,1797.343235,1800.000000,0.014760,0.152214,12000.000000,15,20,27
49780,1783.000000,1797.608911,1800.000000,0.013284,0.151993,12000.000000,25,20,45
49800,1783.000000,1797.848020,1800.000000,0.011955,0.151793,12000.000000,20,20,36
49820,1825.000000,1798.063218,1800.000000,0.010760,0.151614,12000.000000,20,20,36
49840,1757.000000,1798.256896,1800.000000,0.009684,0.151453,12000.000000,20,20,36
49860,1877.000000,1798.431207,1800.000000,0.008716,0.151307,12000.000000,20,20,36
49880,1754.000000,1798.588086,1800.000000,0.007844,0.151177,12000.000000,20,20,36
49900,1849.000000,1798.729277,1800.000000,0.007060,0.151059,12000.000000,20,20,36
49920,1812.000000,1798.856350,1800.000000,0.006354,0.150953,12000.000000,20,20,36
49940,1798.000000,1798.970715,1800.000000,0.005718,0.150858,12000.000000,20,20,36
49960,1793.000000,1799.073643,1800.000000,0.005146,0.150772,12000.000000,20,20,36
49980,1825.000000,1799.166279,1800.000000,0.004632,0.150695,12000.000000,20,20,36
50000,1792.000000,1799.249651,1800.000000,0.004169,0.150625,12000.000000,20,20,36
50020,1811.000000,1799.324686,1800.000000,0.003752,0.150563,12000.000000,20,20,36
50040,1748.000000,1799.392217,1800.000000,0.003377,0.150506,12000.000000,20,20,36
50060,1854.000000,1799.452996,1800.000000,0.003039,0.150456,12000.000000,20,20,36
50080,1796.000000,1799.507696,1800.000000,0.002735,0.150410,12000.000000,20,20,36
50100,1739.000000,1799.556926,1800.000000,0.002462,0.150369,12000.000000,20,20,36
50120,1739.000000,1739.601234,0.000000,-2.997785,0.599668,12000.000000,20,20,0
50140,1741.000000,1745.641110,3600.000000,0.301994,0.195299,12000.000000,20,20,72
50160,1872.000000,1751.076999,1800.000000,0.271794,0.190769,12000.000000,20,20,36
50180,1740.000000,1815.969299,1800.000000,3.244615,0.636692,12000.000000,20,20,36
50200,1844.000000,1814.372369,1800.000000,-0.079846,0.161977,12000.000000,20,20,36
50220,1812.000000,1812.935133,1800.000000,-0.071862,0.160779,12000.000000,20,20,36
50240,1757.000000,1813.308286,1850.000000,0.018658,0.152799,12000.000000,20,20,37
50260,1824.000000,1813.644124,1800.000000,0.016792,0.152519,12000.000000,20,20,36
50280,1792.000000,1812.279712,1750.000000,-0.068221,0.160233,12000.000000,20,20,35
50300,1789.000000,1811.051740,1850.000000,-0.061399,0.159210,12000.000000,20,20,37
50320,1787.000000,1808.279900,1750.000000,-0.138592,0.170789,12000.000000,20,20,35
50340,1815.000000,1809.118576,1850.000000,0.041934,0.156290,12000.000000,20,20,37
50360,1838.000000,1808.206719,1800.000000,-0.045593,0.156839,12000.000000,20,20,36
50380,1801.000000,1809.052714,1800.000000,0.042300,0.156345,12000.000000,20,20,36
50400,1758.000000,1809.814109,1850.000000,0.038070,0.155710,12000.000000,20,20,37
50420,1818.000000,1808.832698,1750.000000,-0.049071,0.157361,12000.000000,20,20,35
50440,1786.000000,1807.949428,1800.000000,-0.044163,0.156625,12000.000000,20,20,36
50460,1791.000000,1805.487819,1800.000000,-0.123080,0.168462,12000.000000,20,20,36
50480,1842.000000,1806.605704,1850.000000,0.055894,0.158384,12000.000000,20,20,37
50500,1785.000000,1807.611800,1800.000000,0.050305,0.157546,12000.000000,20,20,36
50520,1835.000000,1808.517287,1800.000000,0.045274,0.156791,12000.000000,20,20,36
50540,1738.000000,1807.665558,1800.000000,-0.042586,0.156388,12000.000000,20,20,36
50560,1865.000000,1806.899002,1800.000000,-0.038328,0.155749,12000.000000,20,20,36
50580,1818.000000,1806.209102,1800.000000,-0.034495,0.155174,12000.000000,20,20,36
50600,1781.000000,1805.588192,1800.000000,-0.031046,0.154657,12000.000000,20,20,36
50620,1837.000000,1805.029373,1800.000000,-0.027941,0.154191,12000.000000,20,20,36
50640,1765.000000,1804.526435,1800.000000,-0.025147,0.153772,12000.000000,20,20,36
50660,1859.000000,1805.740458,1850.000000,0.060701,0.159105,12000.000000,20,20,37
50680,1774.000000,1806.833079,1800.000000,0.054631,0.158195,12000.000000,20,20,36
50700,1835.000000,1807.816438,1800.000000,0.049168,0.157375,12000.000000,20,20,36
50720,1819.000000,1807.034794,1800.000000,-0.039082,0.155862,12000.000000,20,20,36
50740,1771.000000,1806.331315,1800.000000,-0.035174,0.155276,12000.000000,20,20,36
50760,1803.000000,1807.364850,1850.000000,0.051677,0.157752,12000.000000,20,20,37
50780,1805.000000,1808.295032,1800.000000,0.046509,0.156976,12000.000000,20,20,36
50800,1762.000000,1809.132195,1800.000000,0.041858,0.156279,12000.000000,20,20,36
50820,1851.000000,1808.218976,1800.000000,-0.045661,0.156849,12000.000000,20,20,36
50840,1793.000000,1807.397078,1800.000000,-0.041095,0.156164,12000.000000,20,20,36
50860,1816.000000,1806.657370,1800.000000,-0.036985,0.155548,12000.000000,20,20,36
50880,1808.000000,1805.991633,1800.000000,-0.033287,0.154993,12000.000000,20,20,36
50900,1802.000000,1807.059137,1850.000000,0.053375,0.158006,12000.000000,20,20,37
50920,1843.000000,1808.019890,1800.000000,0.048038,0.157206,12000.000000,20,20,36
50940,1795.000000,1808.884567,1800.000000,0.043234,0.156485,12000.000000,20,20,36
50960,1854.000000,1807.996111,1800.000000,-0.044423,0.156663,12000.000000,20,20,36
50980,1770.000000,1807.196500,1800.000000,-0.039981,0.155997,12000.000000,20,20,36
51000,1823.000000,1808.143516,1850.000000,0.047351,0.157103,12000.000000,20,20,37
51020,1793.000000,1808.995831,1800.000000,0.042616,0.156392,12000.000000,20,20,36
51040,1781.000000,1809.762915,1800.000000,0.038354,0.155753,12000.000000,20,20,36
51060,1845.000000,1808.786623,1800.000000,-0.048815,0.157322,12000.000000,20,20,36
51080,1828.000000,1807.907961,1800.000000,-0.043933,0.156590,12000.000000,20,20,36
51100,1759.000000,1808.783832,1850.000000,0.043794,0.156569,12000.000000,20,20,37
51120,1802.000000,1809.572115,1800.000000,0.039414,0.155912,12000.000000,20,20,36
51140,1819.000000,1810.281570,1800.000000,0.035473,0.155321,12000.000000,20,20,36
51160,1845.000000,1810.920080,1850.000000,0.031925,0.154789,12000.000000,20,20,37
51180,1818.000000,1809.828072,1750.000000,-0.054600,0.158190,12000.000000,20,20,35
51200,1764.000000,1810.511931,1850.000000,0.034193,0.155129,12000.000000,20,20,37
51220,1864.000000,1809.460738,1800.000000,-0.052560,0.157884,12000.000000,20,20,36
51240,1768.000000,1810.181331,1800.000000,0.036030,0.155404,12000.000000,20,20,36
51260,1809.000000,1809.163198,1800.000000,-0.050907,0.157636,12000.000000,20,20,36
51280,1823.000000,1808.246878,1800.000000,-0.045816,0.156872,12000.000000,20,20,36
51300,1818.000000,1809.088857,1850.000000,0.042099,0.156315,12000.000000,20,20,37
51320,1802.000000,1809.846638,1800.000000,0.037889,0.155683,12000.000000,20,20,36
51340,1808.000000,1812.195308,1850.000000,0.117433,0.167615,12000.000000,20,20,37
51360,1823.000000,1812.642443,1800.000000,0.022357,0.153354,12000.000000,20,20,36
51380,1843.000000,1813.044866,1800.000000,0.020121,0.153018,12000.000000,20,20,36
51400,1759.000000,1811.740379,1800.000000,-0.065224,0.159784,12000.000000,20,20,36
51420,1827.000000,1812.233008,1850.000000,0.024631,0.153695,12000.000000,20,20,37
51440,1825.000000,1812.676374,1800.000000,0.022168,0.153325,12000.000000,20,20,36
51460,1770.000000,1813.075403,1800.000000,0.019951,0.152993,12000.000000,20,20,36
51480,1865.000000,1811.767863,1800.000000,-0.065377,0.159807,12000.000000,20,20,36
51500,1741.000000,1812.257743,1850.000000,0.024494,0.153674,12000.000000,20,20,37
51520,1899.000000,1812.698636,1800.000000,0.022045,0.153307,12000.000000,20,20,36
51540,1786.000000,1813.095439,1800.000000,0.019840,0.152976,12000.000000,20,20,36
51560,1837.000000,1813.452561,1850.000000,0.017856,0.152678,12000.000000,20,20,37
51580,1823.000000,1813.773972,1800.000000,0.016071,0.152411,12000.000000,20,20,36
51600,1804.000000,1814.063241,1800.000000,0.014463,0.152170,12000.000000,20,20,36
51620,1808.000000,1812.656917,1800.000000,-0.070316,0.160547,12000.000000,20,20,36
51640,1824.000000,1813.057892,1850.000000,0.020049,0.153007,12000.000000,20,20,37
51660,1803.000000,1813.418770,1800.000000,0.018044,0.152707,12000.000000,20,20,36
51680,1824.000000,1813.743559,1800.000000,0.016239,0.152436,12000.000000,20,20,36
51700,1778.000000,1814.035870,1850.000000,0.014616,0.152192,12000.000000,20,20,37
51720,1856.000000,1815.965616,1850.000000,0.096487,0.164473,12000.000000,20,20,37
51740,1842.000000,1817.702388,1800.000000,0.086839,0.163026,12000.000000,20,20,36
51760,1788.000000,1817.598816,1800.000000,-0.005179,0.150777,12000.000000,20,20,36
51780,1831.000000,1815.838934,1800.000000,-0.087994,0.163199,12000.000000,20,20,36
51800,1793.000000,1814.255041,1800.000000,-0.079195,0.161879,12000.000000,20,20,36
51820,1874.000000,1814.496204,1850.000000,0.012058,0.151809,12000.000000,20,20,37
51840,1781.000000,1814.713250,1800.000000,0.010852,0.151628,12000.000000,20,20,36
51860,1801.000000,1816.575258,1850.000000,0.093100,0.163965,12000.000000,20,20,37
51880,1846.000000,1816.584399,1800.000000,0.000457,0.150069,12000.000000,20,20,36
51900,1775.000000,1816.592626,1800.000000,0.000411,0.150062,12000.000000,20,20,36
51920,1793.000000,1816.600030,1850.000000,0.000370,0.150056,12000.000000,20,20,37
51940,1861.000000,1816.606694,1800.000000,0.000333,0.150050,12000.000000,20,20,36
51960,1781.000000,1816.612691,1800.000000,0.000300,0.150045,12000.000000,20,20,36
51980,1827.000000,1816.618088,1850.000000,0.000270,0.150040,12000.000000,20,20,37
52000,1824.000000,1816.622946,1800.000000,0.000243,0.150036,12000.000000,20,20,36
52020,1841.000000,1816.627318,1800.000000,0.000219,0.150033,12000.000000,20,20,36
52040,1820.000000,1816.631253,1850.000000,0.000197,0.150030,12000.000000,20,20,37
52060,1765.000000,1816.634794,1800.000000,0.000177,0.150027,12000.000000,20,20,36
52080,1774.000000,1817.971315,1840.000000,0.066826,0.160024,12000.000000,25,20,46
52100,1824.000000,1817.507517,1800.000000,-0.023190,0.153478,12000.000000,15,20,27
52120,1791.000000,1817.090099,1800.000000,-0.020871,0.153131,12000.000000,25,20,45
52140,1843.000000,1815.381089,1800.000000,-0.085450,0.162818,12000.000000,20,20,36
52160,1788.000000,1815.509646,1850.000000,0.006428,0.150964,12000.000000,20,20,37
52180,1864.000000,1815.625348,1800.000000,0.005785,0.150868,12000.000000,20,20,36
52200,1814.000000,1817.396147,1850.000000,0.088540,0.163281,12000.000000,20,20,37
52220,1802.000000,1818.989866,1850.000000,0.079686,0.161953,12000.000000,20,20,37
52240,1822.000000,1820.424212,1800.000000,0.071717,0.160758,12000.000000,20,20,36
52260,1823.000000,1820.048458,1800.000000,-0.018788,0.152818,12000.000000,20,20,36
52280,1810.000000,1819.710279,1850.000000,-0.016909,0.152536,12000.000000,20,20,37
52300,1818.000000,1819.405917,1800.000000,-0.015218,0.152283,12000.000000,20,20,36
52320,1822.000000,1819.131992,1800.000000,-0.013696,0.152054,12000.000000,20,20,36
52340,1861.000000,1818.885460,1850.000000,-0.012327,0.151849,12000.000000,20,20,37
52360,1816.000000,1818.663581,1800.000000,-0.011094,0.151664,12000.000000,20,20,36
52380,1819.000000,1818.463889,1800.000000,-0.009985,0.151498,12000.000000,20,20,36
52400,1847.000000,1818.284167,1850.000000,-0.008986,0.151348,12000.000000,20,20,37
52420,1819.000000,1818.122417,1800.000000,-0.008088,0.151213,12000.000000,20,20,36
52440,1793.000000,1819.643509,1850.000000,0.076055,0.161408,12000.000000,20,20,37
52460,1852.000000,1819.345824,1800.000000,-0.014884,0.152233,12000.000000,20,20,36
52480,1833.000000,1820.744575,1850.000000,0.069938,0.160491,12000.000000,20,20,37
52500,1820.000000,1820.336784,1800.000000,-0.020390,0.153058,12000.000000,20,20,36
52520,1786.000000,1821.636439,1850.000000,0.064983,0.159747,12000.000000,20,20,37
52540,1869.000000,1821.139462,1800.000000,-0.024849,0.153727,12000.000000,20,20,36
52560,1819.000000,1820.692182,1800.000000,-0.022364,0.153355,12000.000000,20,20,36
52580,1820.000000,1818.622964,1800.000000,-0.103461,0.165519,12000.000000,20,20,36
52600,1808.000000,1818.427334,1850.000000,-0.009781,0.151467,12000.000000,20,20,37
52620,1795.000000,1819.917934,1850.000000,0.074530,0.161179,12000.000000,20,20,37
52640,1858.000000,1821.259474,1800.000000,0.067077,0.160062,12000.000000,20,20,36
52660,1818.000000,1822.466860,1850.000000,0.060369,0.159055,12000.000000,20,20,37
52680,1814.000000,1821.886841,1800.000000,-0.029001,0.154350,12000.000000,20,20,36
52700,1833.000000,1823.031490,1850.000000,0.057232,0.158585,12000.000000,20,20,37
52720,1818.000000,1822.395008,1800.000000,-0.031824,0.154774,12000.000000,20,20,36
52740,1835.000000,1823.488840,1850.000000,0.054692,0.158204,12000.000000,20,20,37
52760,1849.000000,1822.806623,1800.000000,-0.034111,0.155117,12000.000000,20,20,36
52780,1800.000000,1822.192627,1800.000000,-0.030700,0.154605,12000.000000,20,20,36
52800,1851.000000,1821.640031,1850.000000,-0.027630,0.154144,12000.000000,20,20,37
52820,1787.000000,1821.142695,1800.000000,-0.024867,0.153730,12000.000000,20,20,36
52840,1874.000000,1822.361759,1850.000000,0.060953,0.159143,12000.000000,20,20,37
52860,1802.000000,1823.458916,1850.000000,0.054858,0.158229,12000.000000,20,20,37
52880,1820.000000,1824.446358,1800.000000,0.049372,0.157406,12000.000000,20,20,36
52900,1795.000000,1823.668389,1800.000000,-0.038898,0.155835,12000.000000,20,20,36
52920,1856.000000,1821.301550,1800.000000,-0.118342,0.167751,12000.000000,20,20,36
52940,1791.000000,1820.838062,1850.000000,-0.023174,0.153476,12000.000000,20,20,37
52960,1839.000000,1822.087589,1850.000000,0.062476,0.159371,12000.000000,20,20,37
52980,1798.000000,1823.212163,1800.000000,0.056229,0.158434,12000.000000,20,20,36
53000,1878.000000,1824.224280,1850.000000,0.050606,0.157591,12000.000000,20,20,37
53020,1789.000000,1823.468519,1800.000000,-0.037788,0.155668,12000.000000,20,20,36
53040,1798.000000,1824.455000,1850.000000,0.049324,0.157399,12000.000000,20,20,37
53060,1848.000000,1823.676167,1800.000000,-0.038942,0.155841,12000.000000,20,20,36
53080,1888.000000,1779.641884,500.000000,-2.201714,0.480257,12000.000000,20,20,10
53100,1851.000000,1753.344362,2250.000000,-1.314876,0.347231,12000.000000,20,20,45
53120,1862.000000,1791.876592,3666.666667,1.926612,0.438992,12000.000000,15,20,55
53140,1799.000000,1869.888933,1800.000000,3.900617,0.735093,12000.000000,20,20,36
53160,1857.000000,1926.766706,1850.000000,2.843889,0.576583,12000.000000,20,20,37
53180,1795.000000,1917.423369,1850.000000,-0.467167,0.220075,12000.000000,20,20,37
53200,1854.000000,1909.014366,1800.000000,-0.420450,0.213068,12000.000000,20,20,36
53220,1838.000000,1901.446262,1850.000000,-0.378405,0.206761,12000.000000,20,20,37
53240,1774.000000,1892.968303,1800.000000,-0.423898,0.213585,12000.000000,20,20,36
53260,1868.000000,1887.004806,1850.000000,-0.298175,0.194726,12000.000000,20,20,37
53280,1810.000000,1879.970992,1800.000000,-0.351691,0.202754,12000.000000,20,20,36
53300,1864.000000,1875.307226,1850.000000,-0.233188,0.184978,12000.000000,20,20,37
53320,1815.000000,1869.443170,1800.000000,-0.293203,0.193980,12000.000000,20,20,36
53340,1768.000000,1865.832186,1850.000000,-0.180549,0.177082,12000.000000,20,20,37
53360,1878.000000,1862.582301,1850.000000,-0.162494,0.174374,12000.000000,20,20,37
53380,1849.000000,1859.657404,1800.000000,-0.146245,0.171937,12000.000000,20,20,36
53400,1796.000000,1857.024997,1850.000000,-0.131620,0.169743,12000.000000,20,20,37
53420,1845.000000,1852.989164,1800.000000,-0.201792,0.180269,12000.000000,20,20,36
53440,1803.000000,1851.023581,1850.000000,-0.098279,0.164742,12000.000000,20,20,37
53460,1857.000000,1849.254556,1850.000000,-0.088451,0.163268,12000.000000,20,20,37
53480,1829.000000,1847.662434,1800.000000,-0.079606,0.161941,12000.000000,20,20,36
53500,1813.000000,1846.229524,1850.000000,-0.071646,0.160747,12000.000000,20,20,37
53520,1846.000000,1843.273238,1800.000000,-0.147814,0.172172,12000.000000,20,20,36
53540,1819.000000,1842.279248,1850.000000,-0.049700,0.157455,12000.000000,20,20,37
53560,1771.000000,1841.384656,1850.000000,-0.044730,0.156709,12000.000000,20,20,37
53580,1877.000000,1840.579524,1800.000000,-0.040257,0.156038,12000.000000,20,20,36
53600,1767.000000,1839.854905,1850.000000,-0.036231,0.155435,12000.000000,20,20,37
53620,1848.000000,1837.536081,1800.000000,-0.115941,0.167391,12000.000000,20,20,36
53640,1812.000000,1837.115806,1850.000000,-0.021014,0.153152,12000.000000,20,20,37
53660,1886.000000,1836.737559,1850.000000,-0.018912,0.152837,12000.000000,20,20,37
53680,1825.000000,1836.397136,1800.000000,-0.017021,0.152553,12000.000000,20,20,36
53700,1810.000000,1836.090756,1850.000000,-0.015319,0.152298,12000.000000,20,20,37
53720,1819.000000,1835.815014,1850.000000,-0.013787,0.152068,12000.000000,20,20,37
53740,1883.000000,1835.566846,1800.000000,-0.012408,0.151861,12000.000000,20,20,36
53760,1780.000000,1835.343495,1850.000000,-0.011168,0.151675,12000.000000,20,20,37
53780,1881.000000,1835.142478,1850.000000,-0.010051,0.151508,12000.000000,20,20,37
53800,1795.000000,1834.961564,1800.000000,-0.009046,0.151357,12000.000000,20,20,36
53820,1858.000000,1834.798741,1850.000000,-0.008141,0.151221,12000.000000,20,20,37
53840,1833.000000,1834.652200,1850.000000,-0.007327,0.151099,12000.000000,20,20,37
53860,1811.000000,1836.186980,1850.000000,0.076739,0.161511,12000.000000,20,20,37
53880,1849.000000,1835.901615,1800.000000,-0.014268,0.152140,12000.000000,20,20,36
53900,1827.000000,1833.978121,1800.000000,-0.096175,0.164426,12000.000000,20,20,36
53920,1853.000000,1832.246975,1850.000000,-0.086557,0.162984,12000.000000,20,20,37
53940,1847.000000,1832.355611,1850.000000,0.005432,0.150815,12000.000000,20,20,37
53960,1840.000000,1834.120050,1850.000000,0.088222,0.163233,12000.000000,20,20,37
53980,1839.000000,1834.041378,1800.000000,-0.003934,0.150590,12000.000000,20,20,36
